complex_id,source,protein_hash,length_aa
PAIR:689d69549fd173539644c50aa47b719d167b7c0dac34893800c121dd0f44cd24,NPInter binding-site,205c68016d18020775123bd260c1e56d2781094bb7da8f69639b85c3a6a52c0c,1123
PAIR:5f6ad5141b155ef9818198bd95065544f215c3b93900cd5b1601342e075767cc,NPInter binding-site,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:b3edce69559d9a2670c1e18d843dbbacc29dfd6dd5045eca2a237f0ff77acb89,NPInter 主表,101a982da562fc0f0e294386abf46f27d65a0dff3749f920b9aba4be08e97fdc,860
PAIR:0f6066f9ff621b938e43eeb95c20662a59efec6f6b37aca98ad7a81c27dc45fb,NPInter 主表,6fdde755cd85ee77cc362fbc3aec77de2241b8a5ab87def53d424a3f115071c8,710
PAIR:1e5714d9ee282cceb2e6630e9b4adcf961b38620a27017a1dc4885fd557044e6,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:4fcd1ecd9481ca2edc38cdfdd05b6f72a9cc1ab47b9bad49b29f19c9a5929b00,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:1752f7625e978aba7668822a093627e8ba576cae57373c99ef188338191e826e,NPInter binding-site,03346d5c8912f23e69eb32efddd16d88e4bb92b47873cb99ddd9f210c7b559bd,221
PAIR:7852ede254e2e8f2ec1bf5d6f10a7fb64720fc231e8548085c53392dae186f92,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:f6adf218281aa9d0f3d3b8c9f306ea24fe22ed24201163ab009835b9b488f37c,NPInter binding-site,bdde991a41ffa7f13aa88d9a8f16475198456ef2041a1b43efcdda931ef61269,825
PAIR:96fc505e97b2298cfbe33d5145c72b35b6dac0387888ac8460b0259f25568765,NPInter 主表,14ee69b1a19a03372946f30cbf7f3656100e0be94e39f5b9ea9fb6e301e86081,930
PAIR:59bc40e6915a118c467ab4a7c956c92088dc7876306a102327d1125ca5ca5d95,NPInter binding-site,8b36b8b3623626f203cc3ac25ffd85fe28acdede06fb3a81dfe3bf283803c6aa,446
PAIR:88870f7d0d7454758fdfd7b293011ed2ab3a053a6a3db7cc417496cbbc8d2036,NPInter binding-site,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:358e94daf5fc20ec83ab6ae08b8b4eaab532e0c7abc44ab1e60feee5299f2a14,NPInter 主表,03346d5c8912f23e69eb32efddd16d88e4bb92b47873cb99ddd9f210c7b559bd,221
PAIR:b17f9aec94dc38ad80863aa117c9923c1409e1fde65f1975b6c60b81135cfe7e,NPInter binding-site,66f0c984b23f5b0d97e0e41f06e9e208e27b165f4936f1b79097098969e384de,730
PAIR:9ddbd85cf12a5e183a4394b030032d685782e07971896c156d7b95e191ec542d,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:07e61068a53012efab6aa29206ea752532f9a8cce8f6178cb17db7f2a755fdf5,NPInter 主表,d427afb92250023b8ef9046acacf2809177b2ffcb0ba9c6e1f2f98be2b455599,221
PAIR:273b24eb9c1b2d8f0228cbbe7566ddf3a86bb0aba8da579d5dd2e5185a9afa65,NPInter 主表,bdde991a41ffa7f13aa88d9a8f16475198456ef2041a1b43efcdda931ef61269,825
PAIR:8502197b7864f2c0922331b8c9a2a4aecee7877293760f8f7edf5ac8f5156f1d,NPInter binding-site,1a37f30b16ef926b7496e470dd630772a646849fba314d39472697d9706c0dce,480
PAIR:9b60880ac585911646fe58149fa4a9393e6015ddf8ad16e6ad3efc20737817fb,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:1b494ba654b02ce623aa6ae28029eebb777577b2396845dff2b1bfae0b45cd8b,NPInter binding-site,0dc9f286fbf1368a5715f64d7fbe78ef12fafb76a89363f840ef946f61050f8f,616
PAIR:98ad94d2f1cc49858371d13f91204a36cb97ebfeb1115329d93e24e645b48434,NPInter binding-site,bc904fc3b8a39be8105a3bfbea7e9c2ca486f01ca4bf9684c16aefdf6a88648c,517
PAIR:799522af7890127b7044ce2f6727cf8de9076c46ffd4e11318bdfa83e362f789,NPInter 主表,5ec90b937f38e6859645039f0d3418f863a952bd7e8a2c160ba5a63bc24b36ad,250
PAIR:9659010338e7279293c31c251f19cef758f818d1aee52c82138caece73d6abd3,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:d02bde207b9adcce17f14f856389c573a02cb31479f9e4e41135c26e3fa68282,NPInter binding-site,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:db147cd22dbf9bebc5442865c3bf9a1c578ceefd4988d750dd15b73a76f60f45,NPInter binding-site,f4851453d4de4ed2f0aea46c1a82752be0139b026f62c7aa7875fff0028414d6,953
PAIR:f333258bbe9e713c2a257546c7bd1717319e7c5dd6e15c8055e227703b8e1979,NPInter 主表,e442055eb19ec012a61b997be429d4b1a165fb5610b4e4564c3884fa8e80314d,372
PAIR:e2dd2800ab6b060aef6e4cf5feb3285b8d91c1ff2092736d15078352cf255fa8,NPInter binding-site,5ed5e735763d5ee7295541f32f24266389d5d3ccf7a723fb61bf4a407a7e62fa,707
PAIR:ac2af8793de6452768dc48328eaac629b68661375b76f7d039ea087f86ffc8a8,NPInter 主表,0398f25f8a0f4a4191727351d2fd54d124020728f209a603d3dfc039e2b3299d,352
PAIR:543bd064debb74835cdf645ea3b648feb90726cb3ce8f8b5e344b5782c2ab59c,NPInter 主表,0dc9f286fbf1368a5715f64d7fbe78ef12fafb76a89363f840ef946f61050f8f,616
PAIR:9b0d7bd37631a99e83799d19c84708899b2260be4ea33a1ce7f08ec063bbabdd,NPInter binding-site,ded6a6063fb8cd20aa0286c4dd059d4044072974d434a10e912500ab8012373f,910
PAIR:6353796d82957e12579b47db4504d99373b040211bc592610c1d0c02b8678b0a,NPInter binding-site,b34ccf4be38dfe0eef956880c189a1de0e74db1de145eaf43853d62ac5f61f36,172
PAIR:247a112f8e24c7f8107a605f0baa2cedbbf78d11b38a5ba9f5343dc32c97ece7,NPInter 主表,5f87bc1f67cbb22195abcb4b9134c3bff70c5474369e26fcd2a2b2a1dc102b23,390
PAIR:b85bef0d2efaaf42abdfd1f4eb5185008bdf28547f39d4f539143ea7cc4fb9cb,NPInter binding-site,83fff9e7321f503d1218bfc29e477268abb7de30e56a53a10ba3cf805b2fae6b,815
PAIR:b1c5e66bf1a61bed6184ef423407bf8247b98e2ba7bb8f2559f2fa3c76f751df,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:9d904788161daf14d4198e7f335ec42ae89f2d60eaaa29e4022a5bcf495a60f2,NPInter binding-site,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:2e8bc64e84030b943bfd9ba3d15ed30f100fed789e90a7b46f8ff0ef52b4c6ce,NPInter binding-site,654ee85187355b550d5edfa16ead15f1d2a95a877a3e61c8840411f33709e83c,1034
PAIR:5306137b46d902f3db324f894fd26fa1afea5611e87cbf3c91f86480fbaf4ad6,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PDB:9XCG,RCSB PDB,60188dffbf90ae149f9943f0c2af631688b3925e6605e9ea61fa9377f8b8b07b,337
PAIR:2f3afeb6ad1df6cdd3ddce6130cf2b8f3d96dd3df059a48c836e72e8b3e4623e,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:112f730fb8ce40d4bb3493784e1afcad2b0926ad83ac12b28d9db289a0a2465f,NPInter 主表,5ed5e735763d5ee7295541f32f24266389d5d3ccf7a723fb61bf4a407a7e62fa,707
PAIR:981288115bc202e9e2ed34aa1ff45945ece22e332f85a7b073a632a6827b14b0,NPInter binding-site,8318428ca976096305d8c371a32fcd21c57a39f94e0e0a80278bda9c1b56a9a6,950
PAIR:b9cd3e1b59ddcbd2baa2c30da24c239bfb3ec16bc35eb4b5e6ce8553c5de3378,NPInter binding-site,9e62ed7fce0b01304350ed65fe685158bd77a0e9365e63398834a250c6394d1e,577
PAIR:46eafcb3d6891b4a04ee5bb9f3fec8a127b15973dc0d938a17f4e32aa2e50fd0,NPInter binding-site,5ec90b937f38e6859645039f0d3418f863a952bd7e8a2c160ba5a63bc24b36ad,250
PAIR:cfe9aa2178d07080af44db6ceff0adf5a9167b5c7d058a6fede5020be4fd751e,NPInter 主表,7d07b9c9ea2c81ee27ed5b7691cf3b8debcae1f59cd8e08eb93ed2393d6b7d98,414
PAIR:5b29d90dac73da60df69a1096b3a9a90a31199c381fae7e8371528f55464efca,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:1c9d88a82236cea11cd73016756a23511368d7fee1684618c9bd30606134d330,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:706536771c2371cbcb18c047cfc4e33e2f49818ef9a3f16614996df9f19c3d8b,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:d066757b1948d7ec80a2465d738b537c0ae67907d1589d6ba36e169c6feee114,NPInter binding-site,16df3ed2624e19bbc1f230f94eb02d646ab6ddc900050cdec0ddf99c4b04e13e,486
PAIR:5ca475345060683fe944f04ea5424390995e6ba40f5f73221d5e3363eb82f7ec,NPInter 主表,b34ccf4be38dfe0eef956880c189a1de0e74db1de145eaf43853d62ac5f61f36,172
PAIR:8d42fe66fceb6de91daf2bc532707fe9fbe345508b7faaaf984b7c4f7eb8ef9c,NPInter 主表,5dd636b99abf4c0d844886b0223769287340212770f0726bdd56f5460d3ce3a9,699
PAIR:aeee66fb12a2b8ddf9ebbf2c4bd3389b69130942d455c92c8e5679f32d281cf3,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:1a7f1f0b8099e677d3cd6ef30511a5acb93ea1b7a40cf39ced29ebf0cd559d5c,NPInter binding-site,0dc9f286fbf1368a5715f64d7fbe78ef12fafb76a89363f840ef946f61050f8f,616
PAIR:7667ed751d6064dd26f8b56fa3ce33b01a6876a2e9b86d9b509224c9851467ac,NPInter 主表,1de29d2a5450b57954d6324ba900569207a68bcd2f7c3e2e316ea1be2b8efac2,360
PAIR:3c9ad3811820160d39864b3a5cf137b1c12c5c6a18971a05f49cedb686fff13b,NPInter 主表,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:63e9b938b73d2109bfe092eea912c939916449b9228b83255794cdff85afbbd3,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:71d01cc8d8e462d45cf70a32c5fd34dcd0d5530620a1c979158c6258084e5158,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:33aef10af27c0e9a432fb0384924882902724c71cef890518d77344ebc7ee969,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:542228d45d9ff86784afa991a8b8ee2ebff0e635b40e957a3127dfd94dc5a28e,NPInter 主表,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:813a88f406f2c209ced2c490df5f7d207f97cecd4b59f70877884e7930d91db7,NPInter binding-site,0dc9f286fbf1368a5715f64d7fbe78ef12fafb76a89363f840ef946f61050f8f,616
PAIR:520772e643baaa90ea960d68ceb8a23c7d2d93cc90632b788e3938767cc1c23c,NPInter binding-site,16df3ed2624e19bbc1f230f94eb02d646ab6ddc900050cdec0ddf99c4b04e13e,486
PAIR:16de7477fe6f7d9b0ad3f73a8cb6617f421b13d4128fee25baf0627674b99f6b,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:1fb67f6db63fad82d098c18191f945b9335053cfdea1485debb008789db9901c,NPInter binding-site,0dc9f286fbf1368a5715f64d7fbe78ef12fafb76a89363f840ef946f61050f8f,616
PAIR:b06092b5a44b4df46901d83fcbff6c504ccdfbd98777594615d5580602859615,NPInter binding-site,5ec90b937f38e6859645039f0d3418f863a952bd7e8a2c160ba5a63bc24b36ad,250
PAIR:73c94d33b354fc7b9fd2248ca56b5064cf8b0ae4ad5abec42eee33df4fe1e98f,NPInter 主表,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:1121bb4a16d3c914e5bd9e3c6c756383c8019a204e5695a505ef835ebccfec94,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:bdf5801400059c497d3e983597f868ba6be9dd0fdf1825eb00bfd3de0397b3df,NPInter binding-site,8b36b8b3623626f203cc3ac25ffd85fe28acdede06fb3a81dfe3bf283803c6aa,446
PAIR:a2b9e453971e90e433ea27bbb1c72aba5d8ca26204bcb67a54dd2de000989ee6,NPInter binding-site,fe91df3a1c93406639f608fdff6fa551ada4b216065b5ab2c1ff16ec12cbb07b,582
PAIR:d09a1c2b968e1507bd11cda9c615ae0bb1566e7133410beb9846ae145f149708,NPInter binding-site,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:60d44ae8987a2860aa6ef8cd28a6bcdfe1ae3e3099bd318a37deaf0db88a0f09,NPInter 主表,5f87bc1f67cbb22195abcb4b9134c3bff70c5474369e26fcd2a2b2a1dc102b23,390
PAIR:681c90e46bbc719dd70812d89c024dfe6b5d731481244a122b277f19c105a372,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:b8e8d294960ec0bbf005f14df290f1e431ef6b2660de9ebd692c9cd7933cfe39,NPInter binding-site,8b36b8b3623626f203cc3ac25ffd85fe28acdede06fb3a81dfe3bf283803c6aa,446
PAIR:302a96694f0d7939a8cf4dd6929fd72efcdbc9c0e51af71fcf77d6f298078876,NPInter 主表,8b36b8b3623626f203cc3ac25ffd85fe28acdede06fb3a81dfe3bf283803c6aa,446
PAIR:a8db36d59621dc293389aaaf39b42561f63d52c8e8155d6170a94dfd46526e3b,NPInter 主表,9c52d7f528d3178e9217812f5b499c275e31f45c0f63d9e02ede37798c3a9a09,538
PAIR:1e8e4b8f312de9f5d07170cfb017ad4a36a0af0cc509fe71770c1f0bb001ac2e,NPInter binding-site,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:f11fe15a5e122c8fa8eb4fc89d334a47e33469f189f35e361e13a7806df788c9,NPInter binding-site,66f0c984b23f5b0d97e0e41f06e9e208e27b165f4936f1b79097098969e384de,730
PAIR:bf254da3997dd5442aaab3f93530d6a2bf496ec6a0681113805e743556ff7c94,NPInter binding-site,54f637b916b4bc99b3da957f0029f5302a0a404becdc855712e13eaf50083901,353
PAIR:3c0a58bc0c6562d11204dd0683cc2724a0f4873721c8c3f8566f769c8eb4da69,NPInter binding-site,fe2f58ab5c0d00d21d306407b7b4272c66dcc1e9ad8ed24c8afdd3d8fef67482,619
PAIR:c95c574395fd3a963fbed868beb9e9aa2b8727497fa4c3db2d5fbd43ca29550b,NPInter binding-site,46442fe990309a7ae743099a011abc55c1aa332d19da4659d9174d14dbe45ba4,600
PAIR:ba669beffa9d6a60e256d4f26f1740a15d90678560f488d8fb187afc7a44f5ca,NPInter binding-site,54f637b916b4bc99b3da957f0029f5302a0a404becdc855712e13eaf50083901,353
PAIR:31c3f95d24ee4a95548d287dace5ee4c6892d64a0968b7976f9d47d8777c7e55,NPInter 主表,0d3c7e34381e223af2ae7e8184dfb117a57782457c24ae9450942ff22b5ea4c7,209
PAIR:1633cc585c9bc5747b8cd7e32749682367c8bbaf7df5403d6166c7602cab8ad2,NPInter binding-site,d8c81a767fda82bb29a7aa451ca725ac4b4b3f5660a754489017ec60d55f4a73,306
PAIR:bb67c094f08fb46a5e3f1fb77d49b0ea627d40751a2dbb31510a51e66b49c35b,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:0299cf609508af4b0dcdaa762e2048306f34e0743cc86effc66098dfa8ba22ac,NPInter 主表,66f0c984b23f5b0d97e0e41f06e9e208e27b165f4936f1b79097098969e384de,730
PAIR:e7b7ec2d6cf1c3053d19da4828b536aa503f3e60cfa87438ae460978a7589162,NPInter 主表,32130eadc374cb87371ce572db572513bd5824299014e4d8e8ca45b002e42f49,1341
PAIR:c187df0f2e69050ee7e9a874a7e25969b2f1ee7c612a19c261b4d480cc6c98ac,NPInter 主表,14ee69b1a19a03372946f30cbf7f3656100e0be94e39f5b9ea9fb6e301e86081,930
PAIR:2ddc86b874714cb7710a68dbdbe620f92e6eec2c9740acd46617e3369aec9ae9,NPInter binding-site,b85d7e4ff7db6cd0b25d7a9571aad34875a1fd0bb855943a32b5b65aaece7880,548
PAIR:62e76780b0215d681a435016fb143d9cbf0919351b71e2ebe857be3808beac28,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:4494291bf29a83b9b78e0092d24001d4303a6d3def30c9a02db37bbac6a18933,NPInter 主表,1de29d2a5450b57954d6324ba900569207a68bcd2f7c3e2e316ea1be2b8efac2,360
PAIR:61eec06d2031cf76f44a178ed1916ee40290a8c7ea045aed001fb2cd99fa6b08,NPInter binding-site,bdde991a41ffa7f13aa88d9a8f16475198456ef2041a1b43efcdda931ef61269,825
PAIR:7b9c926525d905fcfe73c2c3b3ef0f1b5c473a96a4ef75285d07219257e5bcce,NPInter binding-site,bdde991a41ffa7f13aa88d9a8f16475198456ef2041a1b43efcdda931ef61269,825
PAIR:7de0d331c6def707deaf64a08e2ab923028b202bdcc1069d2c97f32662a2d850,NPInter binding-site,e7b83e519ef6ca16d07cd477eb8474f8141c4f70b20f0ecabce334a03fa13b6b,589
PAIR:212ecf99371b4060e2fd7b9f9767eaa789675021f4cd4fcd32eb6b03fbec9b63,NPInter binding-site,46442fe990309a7ae743099a011abc55c1aa332d19da4659d9174d14dbe45ba4,600
PAIR:854f921cd9381af3ea95fb8cb30ab6bd22e6f7cbaa4b0491cc6843f391bb3d4a,NPInter binding-site,78f16cac6a9641581d50061699f49acbea1d226148bf544f24a63c74bb63051a,156
PAIR:6f7bc744d681ef922d7bce28e33d87fe70132562cb505cc9722f09e3ec93bd51,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:34c9f2a314f25c870e060ff1715f526439eca757be60e22fb9f42ddf4f8110c7,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:00cb79109e8d547181e5d4bce3666d2d1ccd28be2bdfaaf2ac6dc280c5de50e2,NPInter 主表,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:84b412906d7520e68bac8c1aa3b0633ae5589aa763368afc72d1dbb5d0e9e902,NPInter binding-site,a88214235ca79bf8fd1c4f06548d145a54ad9c349c90f4535279e4d93d47bd7d,724
PAIR:44ce6d8f1d58d43951992363d711a23715ead94c9cba850dca4d86cbc0d86773,NPInter 主表,1de29d2a5450b57954d6324ba900569207a68bcd2f7c3e2e316ea1be2b8efac2,360
PAIR:1a288740e9413f3fb573c9b1ff8defb3e8e9c8fbff1ec0b6dab3e42bdbd4b94e,NPInter binding-site,27de9ad3831d4b8712fea8c5edcf7f89de9b16d915e147994419b6874c948f88,386
PAIR:b6655dbdb25528e280fb5fe66e15a340c69f1a0848e9de46a4ff042bcb2e2364,NPInter binding-site,54f637b916b4bc99b3da957f0029f5302a0a404becdc855712e13eaf50083901,353
PAIR:af266134f44d8407c9889dd0087874246ca0dd5c0a59df2f3b763b526d58fd66,NPInter 主表,5ed5e735763d5ee7295541f32f24266389d5d3ccf7a723fb61bf4a407a7e62fa,707
PAIR:a3bdd00f6105b66ab8a941dacb7f09ae154100513befaabbf5b5e27393d9abfd,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:3c93a0f265271d7a83ef9f13471e92f3f42967c6a608404aabc0f19f6562289d,NPInter 主表,d50486ee0e1541e0b5cc55502add877912624ce009897e19c42ac0e1ca74c32a,463
PAIR:8e5969e5ff6a361f52f39ef22d6d0c4aa585e4bf79ab22f10043e252fe188b73,NPInter binding-site,5f87bc1f67cbb22195abcb4b9134c3bff70c5474369e26fcd2a2b2a1dc102b23,390
PAIR:0c3cc37586cf864008d3b99f35ef3af6461e62cb20a04aa34f32c28acaed0e7e,NPInter binding-site,9e62ed7fce0b01304350ed65fe685158bd77a0e9365e63398834a250c6394d1e,577
PAIR:2af44a8825f2df817e5c48e111b3bef1ff737bd4253680da7d43de1b69db63fc,NPInter 主表,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:2a0a883d73da2ffbc93c64ba41be9d2706c9a80fa862da751833bef0e2acd82d,NPInter binding-site,d305201261eeab8de44d1384e02e5ccc073a4215d3736224f850741d0673fc92,579
PAIR:644a264d2b737e97c6ffc3939a4fae4cadcab16ba33f5cb49bad567a28bccdac,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:c1dac8e54611c38d13190f25476f7f1b1329a88f1a15d7e1c47605dcd39c95f4,NPInter binding-site,e448a457dccb5dc800cc0e3e4b687a146423ea7e18231d08fa9f0de52d3eddb6,1118
PAIR:4e42dc7caba03e09af3dbccd7babbc022b30f477000384c583d72c5fff18b289,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:35d88de130dce3b809f55ea5a7fb47f25f4b58252690ddd9daf6558faac4c993,NPInter binding-site,fd19b5ff83afac35c7eb51d5e79d6991972944391afa5d875bf60ac155f40089,471
PAIR:12ba41d93780f29c6957d497c0baaa5398aa78de7a146a5029276b9320391da4,NPInter binding-site,cbe15fc80b0634f84d7299fa370a329e37024ef5afa603899deab1483df850ca,238
PAIR:356ec8adcf4a70931e36a354d87dbc77f667bf16a66514e645af1eef8bfd5541,NPInter 主表,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:57aa3dabdec3e38194ca45edee655e1d14a25e23ceb0ea99032c63a80b45f957,NPInter binding-site,2a536d9bb8c18c590b8c2cc99bf26360e3ddeb9679d4711267e2234d8d354108,158
PAIR:31b73ef664fe371cd09b1668e6145049d512e06ad7d4b10173269c64ed1a0d06,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:a9a826b23386474fd0895cb18dc299b815121bb8b9ba30eabb0ba7d120223223,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:8e79736bc28b4d7922382d9499c35d68b2763a1819767641d6f5d2074a8bd437,NPInter binding-site,d305201261eeab8de44d1384e02e5ccc073a4215d3736224f850741d0673fc92,579
PAIR:e9deee4b8b0909375a4d0df02155466a5913ac135eaf7d6a9b91838062318e16,NPInter binding-site,a88214235ca79bf8fd1c4f06548d145a54ad9c349c90f4535279e4d93d47bd7d,724
PAIR:15415835c3c9bff7be42fc204d0d592f405971e2c484c241905832b97afa2251,NPInter binding-site,f4851453d4de4ed2f0aea46c1a82752be0139b026f62c7aa7875fff0028414d6,953
PAIR:444baddbd01eb41c6861d1980856c6dfc6d618e074ab07cd7545271fb8c2a31d,NPInter binding-site,a5eb2a05bcffda742112224769a5500aa6d81f8494ecef83da7d02966049517f,551
PAIR:7f2ea8040ff09045505eebcae8a377a3cc8c6a23c121175aa7dacb62f1f5e21c,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:f51c1d10c2c348d245dd6c07a3082104e33c32d144d40812aa4bbba8635d7345,NPInter binding-site,070ee8283d84b7963db0400e059a9f5e768628e5f4625101953ccb162f66ed69,1082
PAIR:cdd9cf9af6b974d34231c68e5406b9ae65d8360a06508b96358d753ead6d3dc8,NPInter 主表,8fdde7a3c026c5219e0871010cd432b558b191ac36a7af37b71eb211865fc066,352
PAIR:f4134a1af475d92534948edc1bdd02bb788ba508295fa4f676435e70eeebc1a6,NPInter 主表,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:53328fa755b68d62e537d213ff3f2b9dc0ad3eb8ed67c1f0680958f953f6b80b,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:4751d690f2b52fa98105c15153a7d9b33fbd510550ba85a3325f3c9b41736e70,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:c29ce916b9a7dda0d69647db6b68428e17f0473512ca3c13dd4f75f2c6d67bf0,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:a07e7278e80bc911d593c1b4ce4714da455adcf4f00cc97ff6684aacbee979d4,NPInter binding-site,d0ab90ec41dfb6e98da7a058eb1157f61190d5bddb6f07671e674e95f21efb3b,475
PAIR:695abab703d0ad95bcab0a043b1edc5107516b3cd8a16a6f45a58e92a259fe2d,NPInter 主表,75078f3a53de34edd93133af165bd3d5246d26dddb31ce2037c8b11ac97791bf,248
PAIR:7fc1871861ad33a9762d5d4af8885c567f286ada62e9b4262f85048e28d8ec97,NPInter binding-site,bdde991a41ffa7f13aa88d9a8f16475198456ef2041a1b43efcdda931ef61269,825
PAIR:5b61e1970c8f41ba4e7fffd13da30a9db5d742dab0f8ed49f99d39f8ce98fa03,NPInter binding-site,f4851453d4de4ed2f0aea46c1a82752be0139b026f62c7aa7875fff0028414d6,953
PAIR:cfb01f183a43be8631091f7b609cdda0565c195225c509fd75281cb02868848a,NPInter 主表,14ee69b1a19a03372946f30cbf7f3656100e0be94e39f5b9ea9fb6e301e86081,930
PAIR:b68b260775919ecb643d9066d45ea601e6dcbb41e2d668b6ef67be156d2d33b4,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:aa6eeb058f9a9ac0aa1d9e97caae7ee115acb9f64d4c8dbe243dd200448ebf45,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:0fadcab1c9d1e168fcd1f39f6d4aab21076e81fb64321112449df5647a806736,NPInter 主表,8b2e054eee76971aa48f4d8f9cf47661f747aba633eacceb25a35ff1c110d9d3,55
PAIR:5442574c486dd6382c9dc125ced074683dad70a53bccc779b373498e72c8d36d,NPInter 主表,b7b1f0c8befd3b79a2858fab25ea2b1896747cd28b13edc88a13969b60adfe9e,711
PAIR:9ed705a7b11619b18ef86d74bd47a7b2538828d3bef04c5b715265ea3f01bf20,NPInter binding-site,d0ab90ec41dfb6e98da7a058eb1157f61190d5bddb6f07671e674e95f21efb3b,475
